saleprice,catprice,sale_num,nbhd,quad,usecode,eyb,num_units,landarea,livingarea,rooms,bedrm,bathrm,hf_bathrm,kitchens,fireplaces,lot_type,heater,AC,style,struct_type,grade,condtn,extwall,intwall,roofing
942000,9,2,39,1,11,1959,1,1602,1346,6,3,2,0,1,1,1,8,2,4,5,9,1,7,4,1
350000,4,1,22,3,12,1953,1,8964,1125,7,4,1,0,1,1,2,8,2,2,7,1,1,7,6,7
377200,5,1,52,1,11,1942,1,2501,1174,6,3,1,0,1,0,1,8,2,4,5,2,1,7,4,1
700000,8,3,42,2,11,1953,1,1800,1152,6,3,1,1,1,0,1,8,2,4,5,2,1,7,4,9
950000,9,4,15,2,11,1956,1,2367,1266,6,3,2,0,1,0,1,8,2,4,5,1,1,7,4,9
480000,6,1,16,4,23,1953,4,4236,2652,13,8,4,0,4,0,1,8,2,4,2,2,5,7,4,1
595000,7,1,51,2,12,1963,1,5281,1120,6,3,1,0,1,1,2,8,2,1,7,2,1,7,4,3
390000,5,1,52,1,11,1953,1,1468,1276,6,3,1,0,1,0,1,8,2,4,5,2,1,7,4,1
2950000,10,1,30,2,12,1982,1,45172,3600,11,3,3,1,1,1,2,13,3,5,7,11,1,7,4,13
635000,7,1,15,2,11,1981,1,1406,1092,5,2,2,0,1,0,1,5,3,4,5,2,5,7,4,9
300000,4,1,16,3,13,1951,1,1760,1088,6,3,1,1,1,0,1,14,2,4,6,2,1,7,5,12
435000,5,3,5,1,23,1942,2,2260,2352,6,2,2,0,2,0,1,6,2,4,2,2,1,7,4,1
530000,6,4,52,1,11,1963,1,2501,1097,6,3,1,0,1,0,1,6,2,4,5,2,1,17,5,1
530000,6,1,49,2,11,1959,1,3072,1465,7,3,1,1,1,0,1,8,2,4,4,9,1,7,6,9
400000,5,1,43,3,23,1946,4,2856,2720,16,4,4,0,4,0,1,8,2,4,2,1,1,7,4,1
810000,8,2,39,4,11,1953,1,1152,1226,0,2,1,0,1,1,1,8,3,4,5,2,1,7,4,1
750000,8,2,39,1,11,1966,1,1445,1572,6,3,1,1,1,0,1,8,2,4,5,1,1,17,12,9
1400000,10,2,40,2,11,1971,1,2531,1478,6,2,1,1,1,0,1,6,3,4,5,12,5,7,5,9
360000,4,1,18,1,23,1953,4,2456,2442,12,4,4,0,4,0,1,8,2,4,2,2,1,7,4,1
1658000,10,3,25,2,11,1968,1,1328,1292,5,2,1,0,1,0,1,8,2,4,5,11,1,7,4,1
890000,9,2,15,2,11,1956,1,2010,2408,9,5,2,0,1,1,1,8,2,5,5,1,1,7,4,9
587000,7,1,15,2,11,1956,1,1243,1464,6,3,1,1,1,0,2,8,2,4,5,1,1,7,12,9
750000,8,1,56,1,12,1963,1,7645,1536,8,4,3,0,1,0,1,6,3,4,7,2,5,22,4,3
390000,5,2,18,1,23,1942,4,2720,3400,16,4,4,0,4,0,1,13,2,4,2,2,1,7,4,9
295000,4,1,28,3,23,1953,2,2565,1296,6,2,2,0,2,0,1,8,2,4,2,2,1,7,5,1
500000,6,1,28,3,12,1971,1,5949,1930,11,4,2,1,1,0,1,13,3,4,7,2,1,4,4,3
500000,6,2,19,1,11,1953,1,1433,1020,6,3,1,0,1,0,1,8,2,4,5,2,1,7,5,1
399000,5,2,2,3,12,1953,1,2684,1906,7,4,2,0,1,0,2,8,2,4,7,2,1,23,12,9
2695000,10,1,40,2,24,1985,2,2292,3786,14,6,4,1,2,1,1,13,3,7,5,9,7,7,4,1
1525000,10,1,21,2,12,1966,1,20142,2218,7,4,2,1,1,1,2,8,3,5,7,9,1,13,4,3
650000,7,3,39,1,23,1953,2,1400,1960,8,2,2,0,2,0,1,8,2,4,2,2,1,7,5,1
284750,3,1,43,3,23,1978,2,3170,2416,5,3,2,0,2,0,2,8,2,4,2,1,1,22,5,9
760000,8,2,40,2,11,1953,1,1785,1458,8,3,1,0,1,0,1,8,2,4,5,2,1,18,4,1
660500,7,2,39,1,11,1953,1,1918,1388,6,3,1,0,1,0,2,8,2,4,5,2,1,7,4,1
651500,7,1,15,2,11,1956,1,1850,1368,8,3,2,0,1,0,1,8,2,4,5,1,1,7,4,1
590000,7,4,52,1,23,1963,4,1627,2652,8,4,2,0,3,0,1,8,2,4,2,2,1,7,4,1
235000,3,1,16,3,23,1951,2,3185,1332,6,2,2,0,2,0,2,8,2,4,2,2,1,7,4,1
735000,8,2,15,2,11,1956,1,2700,1520,6,3,2,0,1,0,1,8,2,4,5,1,1,7,4,13
399999,5,1,52,1,11,1949,1,2727,1352,7,3,1,1,1,0,2,8,2,4,5,2,1,7,4,1
253000,3,1,16,3,11,1982,1,3150,1280,6,4,1,1,1,0,1,13,3,4,5,2,1,3,1,11
465000,6,1,39,1,23,1953,2,1696,1224,4,2,2,0,2,0,2,8,2,4,2,2,1,7,5,1
606100,7,3,56,1,12,1953,1,5176,1232,8,4,1,1,1,1,2,8,2,4,7,2,1,2,4,3
875000,9,2,39,3,11,1956,1,1231,1648,6,3,1,2,1,0,1,8,2,4,5,9,1,7,12,9
650000,7,2,31,2,11,1953,1,1666,1386,4,3,1,0,1,0,1,13,3,4,5,2,1,7,4,1
437000,5,2,52,1,11,1953,1,1395,1460,7,3,1,0,1,0,1,8,2,4,5,2,1,7,4,1
265000,3,1,16,3,13,1947,1,1760,1088,7,3,1,1,1,0,1,6,2,4,6,2,1,7,4,3
610000,7,2,15,2,23,1966,2,1446,1688,7,3,2,0,2,0,1,8,2,4,2,1,1,7,4,9
635000,7,2,39,1,23,1972,2,2372,1798,8,4,2,0,2,0,2,8,2,4,2,2,1,7,4,9
1055000,9,2,40,2,24,1956,2,1932,2268,9,3,2,0,2,0,2,8,3,4,5,1,1,7,12,9
245000,3,1,16,4,23,1962,2,4635,1600,10,4,2,0,2,0,1,6,2,4,2,2,1,7,4,3
700000,8,3,42,2,11,1953,1,1800,1512,9,3,1,1,1,0,1,8,2,4,5,2,1,7,4,9
640000,7,1,39,3,11,1956,1,984,1152,6,3,1,0,1,0,1,8,2,4,5,1,1,7,4,9
575500,7,4,52,1,11,1953,1,2826,1216,7,3,2,0,1,0,1,8,2,4,5,2,1,7,12,1
460000,6,2,52,1,11,1953,1,2501,1678,6,2,1,1,1,0,1,6,2,4,5,2,1,7,4,1
1001000,9,1,15,2,23,1966,2,1996,2796,9,5,3,2,3,2,2,13,3,4,2,1,5,7,1,9
358333,4,1,32,1,11,1946,2,3260,1472,8,4,2,0,2,0,1,8,2,4,4,2,1,7,5,1
3100000,10,1,25,2,13,1990,1,3765,2222,9,4,3,1,1,1,2,13,3,4,6,3,7,23,4,9
512000,6,1,28,3,12,1956,1,3250,1584,6,3,1,1,1,2,1,13,3,4,7,1,1,7,4,3
385000,5,1,18,1,23,1953,4,3124,3400,16,4,4,0,4,0,1,8,2,4,2,2,1,7,4,1
263000,3,1,18,1,23,1963,2,2313,1358,6,2,2,1,2,0,1,6,2,4,2,2,1,7,4,1
755000,8,3,39,1,13,1963,1,2266,1352,5,3,1,1,1,0,1,6,2,4,6,2,1,7,12,9
600000,7,2,19,1,24,1953,2,1858,1980,8,4,2,0,2,0,1,8,2,4,4,2,1,7,5,1
710000,8,3,42,2,11,1953,1,1700,1880,6,2,1,1,1,0,1,8,2,4,5,2,4,7,4,9
575000,7,1,15,2,11,1963,1,1319,1320,6,4,1,1,1,0,2,8,2,4,5,2,1,7,4,9
759000,8,2,15,2,11,1956,1,1564,2046,7,5,2,0,1,1,1,8,2,7,5,1,1,22,4,9
678309,7,2,31,2,11,1956,1,1053,1534,6,3,1,0,1,0,2,8,2,4,5,9,1,7,12,1
600000,7,2,19,1,24,1953,2,1891,1996,8,4,2,0,2,0,1,8,2,4,5,2,1,7,5,1
700000,8,1,56,1,12,1965,1,7655,1200,8,3,4,0,1,0,1,13,3,2,7,1,1,7,4,3
690000,8,4,7,1,11,1953,1,2520,1336,6,3,1,1,1,0,1,8,2,4,5,2,1,7,5,9
805000,8,2,31,2,24,1956,2,2450,2034,6,3,1,1,2,1,1,8,2,4,4,1,1,7,4,1
338150,4,1,18,1,12,1953,1,4373,900,8,5,2,0,1,0,1,6,3,1,7,2,1,22,4,3
293500,4,1,16,3,11,1980,1,1466,1836,7,3,1,1,1,0,2,13,3,7,4,1,1,4,12,11
727000,8,2,31,2,11,1956,1,2490,1260,6,3,2,0,1,0,1,8,2,4,5,1,1,7,4,1
980000,9,2,40,2,24,1959,2,1710,1888,6,3,2,0,2,0,1,8,2,4,5,9,1,7,12,9
439000,5,2,52,1,11,1953,1,1223,1020,6,3,2,0,1,0,1,6,2,4,5,2,1,7,4,9
483500,6,1,39,1,11,1953,1,2043,1276,5,2,1,0,1,0,2,8,2,4,4,2,1,22,12,9
230000,3,1,18,1,23,1942,2,2316,1216,6,2,2,0,2,0,1,8,2,4,2,2,1,7,4,1
1175000,10,1,40,2,11,1963,1,1755,1881,7,3,2,1,1,1,1,13,3,4,5,2,5,7,4,9
664000,7,1,39,3,11,1956,1,1959,1608,8,3,1,0,1,0,1,8,2,4,5,1,1,7,4,9
1050000,9,2,40,2,11,1956,1,1800,1440,7,2,2,0,1,3,2,8,2,4,5,1,1,7,4,9
505000,6,1,39,1,23,1956,2,1350,1632,6,3,2,0,2,0,1,13,3,4,2,1,1,7,1,9
400000,5,1,22,3,12,1953,1,4500,1342,6,3,1,1,1,1,2,13,3,4,7,1,1,7,4,3
853000,9,3,15,2,23,1953,4,3450,3030,12,4,4,0,4,0,1,8,2,4,2,2,1,7,12,1
2111111,10,1,25,2,12,1975,1,6061,2268,8,4,2,1,1,2,2,13,3,4,7,11,1,7,4,13
273000,3,1,16,3,13,1951,1,1760,1088,6,3,1,1,1,0,1,6,2,4,6,2,1,7,4,1
564000,7,1,51,2,12,1956,1,4749,1449,8,3,1,1,1,0,2,8,2,4,7,1,1,23,5,3
1050000,9,2,40,2,11,1959,1,1710,2288,10,3,2,0,1,0,1,8,2,4,4,9,1,7,4,9
329990,4,1,43,3,12,1956,1,3125,1714,6,3,1,0,1,1,1,8,2,4,7,1,1,7,5,3
300000,4,1,2,3,12,1953,1,4252,1540,6,3,1,0,1,0,2,8,2,4,7,2,1,23,12,9
843000,9,1,40,2,11,1942,1,1631,1332,6,3,3,0,1,1,1,13,3,4,5,2,1,7,4,9
680000,7,2,19,2,11,1956,1,997,1450,7,4,2,0,1,0,1,8,2,4,5,1,1,7,5,1
600000,7,2,31,2,11,1953,1,1276,1314,6,3,1,1,1,0,1,8,2,4,5,2,1,7,5,1
785000,8,2,31,2,11,1949,1,1260,2213,8,5,1,1,1,0,1,6,2,7,5,9,1,7,4,1
605000,7,1,15,2,11,1966,1,2125,1814,6,3,1,1,1,0,2,8,2,4,5,1,1,7,12,9
850000,9,2,39,1,13,1956,1,1269,1512,8,3,2,1,2,0,1,8,2,4,6,1,1,7,4,1
444000,5,1,2,3,23,1956,4,3018,2880,16,8,4,0,4,0,1,8,2,4,2,1,1,7,4,1
745000,8,1,9,1,11,1953,1,950,1799,5,2,2,1,1,1,2,8,3,7,5,2,1,4,6,9
417000,5,3,52,1,11,1953,1,1600,800,6,2,1,0,1,0,1,8,2,4,5,2,1,22,4,1
352000,4,3,33,3,12,1953,1,4000,675,5,2,1,0,1,0,1,8,2,1,7,2,1,20,4,3
585000,7,3,52,1,11,1953,1,2754,1708,10,4,2,1,1,0,1,8,2,4,4,2,1,7,4,1
205000,2,1,3,3,11,1950,1,1020,900,6,2,1,0,1,0,2,13,3,4,5,2,1,7,1,1
380000,5,1,22,3,23,1954,4,1930,2592,16,4,4,0,4,0,1,8,2,4,2,2,1,7,4,1
380000,5,1,22,3,23,1954,4,1930,2592,16,4,4,0,4,0,1,8,2,4,2,2,1,7,4,1
670000,7,1,39,3,24,1956,2,1399,1656,7,3,2,1,2,0,1,8,2,4,5,1,1,7,1,9
799000,8,1,40,2,24,1963,2,1576,1412,6,4,2,0,2,0,2,13,3,4,4,2,1,7,4,1
735000,8,3,42,2,11,1949,1,1790,1320,8,2,3,0,1,0,1,8,2,4,5,2,1,7,4,9
287000,3,1,2,3,12,1953,1,9000,1440,6,3,1,0,1,0,2,8,2,4,7,2,1,22,12,9
460000,6,3,52,1,11,1953,1,1246,1020,6,3,1,0,1,0,1,8,2,4,5,2,1,7,4,1
1110126,10,2,40,2,11,1959,2,1986,2340,11,5,2,0,2,0,1,8,2,4,5,9,1,7,4,9
517500,6,2,15,2,11,1953,1,2138,900,4,2,1,0,1,0,2,8,2,4,5,2,1,7,12,9
990000,9,3,39,1,23,1956,4,2943,2450,12,4,4,0,4,0,1,8,2,4,2,1,1,7,4,1
290000,3,1,2,3,11,1966,1,1333,1020,7,4,1,1,1,0,1,8,2,4,5,1,1,7,1,3
360000,4,1,22,3,12,1970,1,5001,1057,8,3,1,1,1,0,1,8,2,1,7,1,1,4,4,3
340000,4,1,18,1,12,1977,1,4089,1000,8,4,2,0,1,0,1,13,3,1,7,2,1,4,4,3
780000,8,2,39,1,11,1959,1,825,1954,6,4,1,0,1,0,1,8,2,7,5,9,1,7,4,9
400000,5,1,28,3,12,1956,1,8022,1414,6,3,1,0,1,0,2,8,2,4,7,1,1,23,4,3
749000,8,1,39,1,24,1963,2,1916,1664,6,4,2,0,2,0,1,8,3,4,5,2,1,7,4,9
595750,7,3,42,2,11,1953,1,1536,800,7,3,1,0,1,0,1,8,2,4,5,2,1,7,4,9
900000,9,4,42,2,23,1953,4,4760,2720,8,4,4,0,4,0,1,8,2,4,2,2,1,7,4,3
419000,5,2,52,1,11,1942,1,3011,864,5,2,1,0,1,0,1,6,3,4,4,2,1,7,4,9
2650000,10,1,13,2,12,1982,1,11754,3271,9,5,3,1,1,1,2,6,3,4,7,11,1,7,4,2
605000,7,1,6,2,12,1956,1,2000,1890,5,2,1,0,1,1,1,8,2,2,7,1,1,23,4,3
469499,6,3,52,1,11,1953,1,1176,1368,6,3,1,0,1,0,1,8,2,4,5,2,1,7,4,1
685000,7,2,15,2,11,1956,1,2472,1496,7,3,1,2,1,0,1,8,2,4,5,1,1,7,12,9
650000,7,2,39,1,11,1956,1,1814,1440,6,3,1,0,1,0,1,8,2,4,5,1,1,7,12,9
340000,4,1,2,3,23,1942,3,3079,2568,11,3,3,0,3,0,2,8,3,4,2,2,1,7,4,13
1250000,10,3,40,2,11,1956,1,2753,1980,8,4,1,0,1,0,1,8,2,4,5,1,5,7,4,1
279000,3,1,16,3,11,1963,1,1276,1008,6,3,1,1,1,0,1,8,2,4,5,2,1,7,4,1
445000,5,2,7,1,11,1942,1,930,1140,6,3,1,0,1,0,1,6,2,4,5,2,1,3,4,1
870000,9,1,15,2,23,1959,3,2000,3930,13,7,3,0,3,0,1,13,2,7,2,9,5,7,12,9
260000,3,1,16,4,13,1959,1,3059,1024,6,3,1,1,1,0,2,13,3,4,6,2,1,4,4,3
280000,3,1,2,3,11,1957,1,1920,1400,7,3,1,0,1,0,1,8,2,4,4,2,1,7,12,1
542500,6,1,15,2,11,1956,1,1463,1752,7,3,1,0,1,0,1,8,2,4,4,1,1,7,12,9
1020000,9,2,40,2,24,1956,2,1050,1176,5,2,1,1,2,3,2,6,3,4,4,1,1,7,5,9
599900,7,3,42,2,11,1942,1,2544,1280,7,3,1,0,1,0,1,8,2,4,5,2,1,7,4,9
475000,6,1,12,2,12,1963,1,8108,1744,7,4,1,0,1,1,1,8,2,4,7,2,1,23,1,3
450000,5,1,52,1,23,1956,3,2244,1514,3,3,3,0,3,1,1,8,2,4,5,1,1,7,4,1
245000,3,1,16,4,13,1959,1,2914,1024,6,3,1,1,1,0,1,6,2,4,6,2,1,4,4,3
570000,7,2,15,2,11,1953,1,1967,1244,6,3,1,0,1,0,1,8,2,4,5,2,1,7,4,9
617500,7,3,42,2,11,1949,1,2000,1360,6,3,1,0,1,0,1,8,2,4,5,2,4,7,4,9
485000,6,1,52,1,23,1953,4,3762,3472,16,4,4,0,4,0,1,8,2,4,2,2,1,17,4,13
839000,9,3,31,2,11,1956,1,2520,2490,7,4,2,0,1,0,1,8,2,7,4,1,1,7,5,1
355000,4,1,18,1,12,1990,1,4032,1080,8,3,3,0,1,0,1,13,3,1,7,2,1,7,1,3
247500,3,1,2,3,11,1982,1,980,1074,5,2,1,0,1,0,2,13,3,7,5,2,1,3,12,11
510000,6,4,52,1,11,1960,1,2513,1054,7,4,2,0,1,0,1,6,2,4,5,2,1,7,1,1
810000,8,2,15,2,11,1959,1,2395,2405,8,5,1,1,1,0,1,8,2,7,5,9,1,7,4,9
650000,7,1,19,2,11,1959,1,1499,1530,6,3,1,0,1,1,1,8,2,4,5,9,1,7,4,1
810000,8,4,42,2,11,1953,1,2680,1200,6,3,2,1,1,0,1,8,2,4,5,2,1,7,4,9
1711000,10,3,40,2,24,1959,2,2000,2700,10,5,3,0,2,3,1,13,3,7,5,9,1,20,4,9
404400,5,1,22,3,23,1953,4,4150,3400,12,4,4,0,4,0,1,8,2,4,2,2,1,7,4,1
425000,5,1,12,2,12,1942,1,4125,1091,6,2,1,0,1,1,1,8,2,1,7,2,1,22,4,3
2000000,10,1,9,3,24,1979,2,2277,3194,11,3,4,1,2,0,2,8,3,4,5,1,5,7,4,9
284000,3,1,22,3,13,1964,1,2471,1024,6,3,1,0,1,0,1,8,2,4,6,2,1,7,5,1
880000,9,2,15,2,24,1956,2,2610,2992,10,4,3,0,2,0,1,8,2,7,5,1,1,7,4,9
325000,4,1,52,1,11,1942,1,825,780,6,2,1,0,1,0,1,8,2,4,5,2,1,7,4,1
1200000,10,3,40,2,11,1968,1,1400,2262,8,5,1,0,1,0,1,8,3,7,5,9,1,7,12,1
605000,7,2,56,1,12,1963,1,5000,1682,7,3,2,1,1,1,2,8,2,6,7,2,1,22,4,3
1900000,10,5,40,2,11,1959,1,1584,1626,5,2,1,0,1,1,1,6,3,4,5,9,5,7,4,1
300000,4,1,32,1,11,1942,1,1440,832,6,2,1,0,1,0,1,13,3,4,5,2,1,7,4,1
732000,8,1,15,2,11,1977,1,1940,1440,7,3,2,1,1,1,1,8,3,4,5,2,1,7,5,9
360500,4,1,33,3,23,1970,4,4532,2340,20,4,4,0,4,0,1,8,2,4,2,2,1,7,4,1
2750000,10,1,25,2,12,1983,1,8417,2600,9,5,4,2,1,1,1,13,3,5,7,11,1,7,4,13
253750,3,1,2,3,11,1946,1,1122,900,5,2,1,0,1,0,2,6,2,4,5,2,1,7,4,8
475000,6,1,18,1,23,1953,4,5750,4860,18,4,4,0,4,0,2,8,3,4,2,2,1,7,4,1
517000,6,3,56,1,12,1956,1,5005,1654,7,4,1,0,1,0,1,8,2,4,7,1,6,15,12,3
475000,6,1,2,3,23,2011,4,3473,2752,8,4,4,0,4,0,1,6,3,4,2,2,1,7,5,1
225000,3,1,18,1,23,1950,2,1667,1258,6,2,2,0,2,0,1,8,2,4,2,2,1,7,4,1
350000,4,1,2,3,12,1956,1,7800,1820,7,5,1,1,1,0,2,8,2,4,7,1,1,22,4,3
414000,5,1,16,3,23,1953,4,6532,2244,12,4,4,0,4,0,1,8,2,4,2,2,5,7,4,1
490000,6,1,12,2,12,1953,1,6600,729,6,2,2,0,1,1,2,8,2,4,7,2,1,23,4,3
4100000,10,1,25,2,13,1988,1,4654,4247,9,5,4,1,1,2,1,13,3,7,6,4,5,7,4,13
800000,8,1,39,1,23,1990,2,1364,2114,8,4,2,0,2,2,1,13,3,4,2,9,1,7,4,9
975000,9,1,39,1,24,1959,2,1530,2440,8,4,3,1,2,1,1,13,3,7,5,9,1,7,12,1
840000,9,2,7,1,12,1966,1,7500,1728,9,4,2,0,1,0,1,6,2,5,7,1,5,22,4,3
750000,8,3,47,1,12,1942,1,6837,1342,7,3,2,0,1,1,1,6,3,4,7,2,1,7,4,13
3640000,10,1,25,2,13,1991,1,3574,3078,9,4,3,1,1,3,2,13,3,7,6,11,7,7,4,9
650000,7,1,31,2,11,1956,1,2391,1696,6,3,1,2,1,0,1,8,2,4,5,1,1,7,4,1
879900,9,3,9,1,12,1953,1,1840,1344,4,2,1,0,1,0,2,8,2,4,7,2,1,23,4,3
395000,5,1,56,1,12,1953,1,2925,911,8,2,1,1,1,1,1,8,2,4,7,2,1,22,4,3
1200000,10,1,40,2,24,1959,2,1612,2712,13,4,2,0,2,0,1,8,2,7,4,9,5,7,4,1
675000,7,3,39,1,12,1942,1,1890,1578,6,2,1,0,1,0,1,8,2,4,7,2,1,7,12,9
512100,6,1,52,1,11,1963,1,1176,1368,7,3,2,0,1,0,1,8,2,4,5,2,5,7,4,1
270000,3,1,16,4,13,1951,1,2763,928,7,2,1,0,1,0,1,6,3,4,6,2,1,7,4,1
450000,5,3,43,3,23,1946,4,4519,3444,18,7,4,0,4,0,1,6,2,4,2,1,1,7,1,9
580000,7,3,56,1,12,1953,1,6000,1326,8,5,3,0,1,0,2,6,2,2,7,2,4,22,12,3
380000,5,1,2,3,23,1963,4,3400,2720,16,4,4,0,4,0,1,8,2,4,2,2,1,7,4,1
280000,3,2,16,3,23,1962,2,2856,1785,10,4,2,0,2,0,1,8,2,4,2,2,1,7,4,1
685000,7,2,39,1,11,1959,1,1310,1642,6,3,1,1,1,0,1,8,2,4,4,9,1,7,1,9
240000,3,1,2,3,13,1958,1,2928,1192,6,3,1,0,1,0,2,8,2,4,6,8,1,7,12,9
450000,5,3,16,3,12,1966,1,7133,1448,8,2,1,1,1,0,2,4,3,4,7,1,1,7,4,3
398000,5,1,52,1,11,1953,1,1450,1546,6,3,2,0,1,0,1,8,2,4,5,2,1,7,4,1
420000,5,1,56,1,12,1953,1,6350,1561,7,2,2,0,1,1,1,8,2,4,7,2,1,22,12,3
880000,9,3,49,2,13,1949,1,2539,2100,6,3,1,2,1,1,1,8,2,4,6,9,1,7,4,9
420000,5,1,52,1,23,1953,4,5354,2970,12,4,4,0,4,0,1,8,2,4,2,2,1,7,1,1
325000,4,1,18,1,11,1963,1,1721,1024,7,3,2,0,1,0,1,6,3,4,5,2,1,7,4,1
535000,6,1,40,2,23,1954,2,1480,1994,4,1,1,0,1,0,2,8,2,4,5,2,1,7,4,1
1200000,10,1,39,1,13,1968,1,2207,2334,5,3,2,1,1,1,1,13,3,4,6,9,5,7,4,1
1521200,10,1,40,2,24,1962,4,1685,4352,12,4,4,0,4,1,1,3,2,10,4,12,4,7,4,1
800000,8,2,40,2,11,1966,1,1900,1522,6,3,1,0,1,0,1,6,2,4,4,1,1,7,4,9
800000,8,1,39,1,11,1959,1,2203,1770,12,4,2,0,2,0,1,13,3,4,5,9,1,7,4,9
925000,9,1,46,4,11,1984,1,3905,1662,6,2,2,1,1,1,1,13,3,4,4,9,1,19,4,9
599000,7,1,15,2,11,1956,1,1368,1520,6,3,2,0,1,0,1,8,2,4,5,1,1,7,4,9
510000,6,2,42,2,11,1942,1,2826,1116,6,3,1,0,1,0,1,8,2,4,5,2,1,7,4,9
277000,3,1,43,3,11,1967,1,2224,1024,7,3,2,0,1,0,1,6,2,4,4,2,1,7,5,9
957154,9,4,32,1,11,2016,1,768,1232,6,3,2,1,1,0,2,6,3,4,5,1,7,22,5,3
375000,5,1,16,3,23,1953,4,5306,2574,12,4,4,0,4,0,1,8,3,4,2,2,1,7,4,1
855000,9,4,15,2,11,1956,1,1170,1344,6,3,2,0,1,0,1,8,2,4,5,1,1,7,4,9
253000,3,1,2,3,13,1942,1,2895,1376,6,3,1,0,1,0,1,8,2,4,6,2,1,22,4,9
280000,3,1,43,3,11,1946,1,1800,1080,6,3,1,0,1,0,1,13,3,4,5,1,1,7,4,3
625000,7,2,19,1,11,1966,1,1712,1768,7,3,1,1,1,1,1,8,2,4,4,1,1,7,5,1
310000,4,2,2,3,12,1942,1,2504,1416,7,3,1,0,1,0,1,8,2,4,7,2,1,20,12,9
510000,6,1,15,2,11,1956,1,1582,1344,6,3,1,0,1,0,1,8,2,4,5,1,1,7,12,9
785000,8,1,40,2,11,1963,1,1587,1232,6,3,2,1,1,0,1,13,3,4,5,2,1,20,4,9
265000,3,1,43,3,11,1946,1,1530,1080,6,3,1,0,1,0,1,8,2,4,5,1,1,7,4,3
5450000,10,2,13,2,12,1994,1,10000,4242,6,5,4,2,1,2,1,13,3,4,7,11,3,20,4,3
260000,3,1,18,1,13,1963,1,2205,810,4,2,1,0,1,0,1,6,3,4,6,2,1,4,4,3
319000,4,1,28,3,23,1964,2,5432,1873,11,4,2,0,2,0,1,6,2,4,2,2,1,7,4,9
615000,7,3,39,1,11,1942,1,940,1152,6,3,1,0,0,0,1,11,2,4,5,2,1,7,3,14
446000,5,2,52,1,11,1953,1,1377,1298,8,3,1,0,1,0,1,6,3,4,5,2,1,7,4,1
958713,9,1,39,3,11,1966,1,2500,2596,6,3,2,1,1,1,2,6,3,4,4,1,1,7,4,9
326500,4,1,2,3,23,1967,2,1800,1576,16,8,4,0,2,0,2,6,2,4,2,2,1,7,4,9
545000,6,2,42,2,11,1942,1,2826,1188,6,3,1,0,1,0,1,8,2,4,5,2,1,7,4,10
780000,8,2,39,1,24,1956,2,2539,1712,8,4,2,0,2,0,1,8,2,4,5,1,1,7,4,1
393500,5,1,12,2,11,1942,1,1701,1152,7,3,1,0,1,0,1,8,2,4,5,2,1,7,4,9
1005000,9,2,39,1,11,1966,1,2110,1560,10,4,2,1,1,0,2,6,2,4,5,1,5,7,4,9
590000,7,2,15,2,11,1956,1,1080,1080,6,3,1,0,1,0,1,8,2,4,5,1,1,7,4,9
475000,6,1,51,1,12,1953,1,4379,1255,7,3,1,1,1,1,1,6,2,4,7,2,1,7,4,3
856000,9,1,39,1,24,1966,2,1838,1835,8,4,3,0,2,0,1,6,3,4,4,1,1,7,4,9
1800000,10,1,40,2,11,1986,1,1710,1628,7,3,3,1,1,1,1,13,3,4,5,12,7,7,4,9
805000,8,2,19,2,11,1966,1,1419,2162,7,4,2,1,1,0,2,8,2,4,5,9,1,7,5,1
222710,3,1,18,1,23,1942,2,2145,1600,8,2,2,0,2,0,1,8,2,4,2,2,1,7,4,1
448000,5,1,12,2,11,1963,1,1890,1152,7,3,1,1,1,0,1,8,2,4,5,2,1,7,4,9
350000,4,1,16,3,23,1954,4,3582,2812,12,8,4,0,4,0,1,8,2,4,2,2,1,7,4,1
940000,9,2,39,1,24,1956,2,2115,1656,7,2,2,1,2,2,1,13,3,4,5,1,1,7,4,1
1320000,10,1,40,2,24,1962,2,1674,2612,8,5,3,1,2,2,1,13,3,7,5,12,1,7,4,9
567000,7,1,42,2,11,1942,1,1381,1352,7,3,2,0,1,0,1,8,3,4,5,2,1,7,4,1
524500,6,2,42,2,11,1949,1,1607,1408,6,3,1,0,1,0,1,8,2,4,5,2,1,7,4,9
500000,6,2,39,4,11,1953,1,1140,1226,0,2,1,0,1,1,1,8,1,4,5,2,4,7,4,1
819000,8,1,39,1,11,1959,1,1780,1784,6,3,3,0,1,1,2,13,3,4,5,9,1,7,12,9
220000,3,1,43,3,11,1946,1,1800,900,5,2,1,0,1,0,1,6,2,4,5,1,1,7,1,3
253000,3,1,2,3,13,1942,1,4030,1376,6,3,1,0,1,0,1,8,2,4,6,2,1,22,4,9
1595000,10,1,9,1,11,1985,1,1940,2376,7,4,3,0,1,1,2,6,3,7,5,9,5,7,12,9
850000,9,1,39,1,23,1976,3,2663,2709,11,3,3,0,3,0,1,6,2,7,4,2,5,7,4,1
300000,4,2,43,3,13,1946,1,2518,1080,0,3,1,0,1,0,1,8,2,4,6,1,1,7,4,3
500000,6,1,19,1,11,1960,1,3228,1424,6,3,2,0,1,0,1,8,2,4,4,2,1,7,4,1
900000,9,1,40,2,11,1966,1,1170,1455,6,2,2,0,1,1,1,6,3,7,5,1,1,7,4,1
600000,7,1,42,2,23,1953,4,4760,2584,8,4,4,0,4,0,1,8,2,4,2,2,1,7,4,9
